archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	smells-12	3039	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	smells-12	3388	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	smells-12	3398	except Exception:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-06	78	self.names = names
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-06	90	self.cause = cause
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-06	137	self.stage = stage
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-06	138	self.original = original
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-06	146	self.collection = collection
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-06	336	self.store = store
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-07	1031	graph_mode: str | None = None,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-07	1228	graph_mode: str,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-07	2499	entity_id: str = (
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-07	2634	graph_mode: str | None = None,
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-07	3357	async def delete_document(self, doc_id: str, collection: str, namespace: str = DEFAULT_NAMESPACE) -> int:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-07	3382	self, doc_id: str, collection: str, namespace: str
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-10	517	enricher: MarkdownEnricher | CodeEnricher = CodeEnricher()
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-10	522	enricher = MarkdownEnricher()
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	solid-15	3161	elif graph_mode == \"local\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/pipeline.py	tests-01	53	class SearchPipelineResult:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-09	679	if r[\"name\"] == name and (r.get(\"namespace\") or DEFAULT_NAMESPACE) == namespace
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-09	1479	if r[\"name\"] == collection and (r.get(\"namespace\") or DEFAULT_NAMESPACE) == namespace
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-09	1908	if not has_ttl_cols and any(c.expires_at is not None or c.scopes is not None for c in chunks):
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-09	591	if not isinstance(parsed, list) or any(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-09	614	if not isinstance(parsed, list) or any(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-09	1299	if progress_cb is not None and (
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	578	def _row_to_meta(row: \"dict[str, Any]\") -> \"CollectionMeta\":
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	794	async def migrate_per_collection_model(self) -> None:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	1315	async def update_collection_meta(self, meta: \"CollectionMeta\") -> None:
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	1589	async def _do_update_meta_on_add(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	2040	async def reindex_metadata(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	2179	async def hybrid_search(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	2457	async def list_documents(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-16	3083	async def _hybrid_search_with_trace(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	clarity-17	3083	async def _hybrid_search_with_trace(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	ddd-01	34	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	ddd-01	45	@dataclass
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-06	338	self._db_path.mkdir(parents=True, exist_ok=True)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-06	2438	produced by ``str(path.resolve())`` at ingest time.  Relative paths
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	279	from archon_search.constants import INGESTED_BY_VALUES, LEGACY_INGESTED_BY  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	301	from archon_search.config import SearchConfig as _SearchConfig  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	336	import lancedb  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	404	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	432	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	579	from archon_search.collection_meta import CollectionMeta  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	888	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	910	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	948	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	969	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	990	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	1017	import pyarrow as pa  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	1422	from archon_search.collection_meta import CollectionMeta  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	1601	from archon_search.collection_meta import CollectionMeta  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	1747	from archon_search.collection_meta import CollectionMeta  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	1748	from datetime import timezone  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	1973	from lancedb.index import FTS  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	2064	from archon_search.constants import LEGACY_INGESTED_BY  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	2126	except Exception:  # noqa: BLE001
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	2132	except Exception:  # noqa: BLE001
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	2287	ingested_by=normalize_ingested_by(row.get(\"ingested_by\")),  # type: ignore[arg-type]
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	3033	from collections import Counter  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	3060	import pyarrow.compute as pc  # noqa: PLC0415
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-07	3224	ingested_by=normalize_ingested_by(row.get(\"ingested_by\")),  # type: ignore[arg-type]
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	367	now = time.monotonic()
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	373	self._ping_cache = (time.monotonic(), True)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	378	self._ping_cache = (time.monotonic(), False)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	1758	now = datetime.now(timezone.utc)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	2030	random.shuffle(texts)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	2602	now = datetime.now(timezone.utc)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	2701	now_utc_iso = normalize_iso_utc(datetime.now(timezone.utc))
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-11	2755	now_utc_iso = normalize_iso_utc(datetime.now(timezone.utc))
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	165	return f\"{col} IN ({items})\" if items else \"1=0\"
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	703	await table.delete(_where_eq(\"name\", name) + \" AND \" + _where_eq(\"namespace\", namespace))
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	842	await table.delete(_where_eq(\"name\", name) + \" AND \" + ns_predicate)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	1403	await table.delete(_where_eq(\"name\", meta.name) + \" AND namespace IS NULL\")
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	1570	await table.delete(_where_eq(\"name\", meta.name) + \" AND namespace IS NULL\")
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2608	\"expires_at IS NOT NULL AND expires_at >= \" + _sql_quote_str(now_iso)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2609	+ \" AND expires_at <= \" + _sql_quote_str(cutoff_iso)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2621	\"(\" + base_pred + \") AND (\"
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2622	+ \"expires_at > \" + _sql_quote_str(cursor_expires_at)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2623	+ \" OR (expires_at = \" + _sql_quote_str(cursor_expires_at)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2624	+ \" AND chunk_id > \" + _sql_quote_str(cursor_chunk_id) + \"))\"
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2702	expired_pred = \"expires_at IS NOT NULL AND expires_at < \" + _sql_quote_str(now_utc_iso)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2717	await table.delete(\"(\" + expired_pred + \") AND \" + _where_in(\"doc_id\", batch_doc_ids))
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2756	pred = \"expires_at IS NOT NULL AND expires_at < \" + _sql_quote_str(now_utc_iso)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	3014	predicate = \"language = \" + _sql_quote_str(\"\")
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-01	1	file-level: 3236 lines
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	172	def _centroid_sum_valid(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1225	async def apply_rewrite_migration(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1407	async def update_description(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1589	async def _do_update_meta_on_add(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1739	async def _do_subtract_meta_on_delete(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1835	async def ingest_chunks(
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2040	async def reindex_metadata(
